from;to;polyline;weight
Trat;Phang Nga;LINESTRING(102.503195011 12.1382302437, 98.1018967416 8.69774345234);1.0
Trat;Phetchabun;LINESTRING(102.503195011 12.1382302437, 101.242596454 16.3926965851);6.0
Trat;Phrae;LINESTRING(102.503195011 12.1382302437, 100.012937431 18.2139119856);1.0
Trat;Prachinburi;LINESTRING(102.503195011 12.1382302437, 101.618777543 14.0445407759);5.0
Trat;Pathum Thani;LINESTRING(102.503195011 12.1382302437, 100.56915304 14.0830923585);22.0
Trat;Pattani;LINESTRING(102.503195011 12.1382302437, 101.347821677 6.73989916225);0.0
Trat;Phayao;LINESTRING(102.503195011 12.1382302437, 100.225624368 19.2180780435);0.0
Trat;Ratchaburi;LINESTRING(102.503195011 12.1382302437, 99.5857449774 13.5495309307);5.0
Trat;Roi Et;LINESTRING(102.503195011 12.1382302437, 103.828448191 15.9385220182);2.0
Trat;Ranong;LINESTRING(102.503195011 12.1382302437, 98.563678981 9.92248571424);0.0
Trat;Rayong;LINESTRING(102.503195011 12.1382302437, 101.343222133 12.8409659694);78.0
Trat;Sing Buri;LINESTRING(102.503195011 12.1382302437, 100.320977667 14.8716158255);0.0
Trat;Songkhla;LINESTRING(102.503195011 12.1382302437, 100.548759187 6.94884143693);2.0
Trat;Samut Songkhram;LINESTRING(102.503195011 12.1382302437, 99.9367402385 13.3593198916);1.0
Trat;Samut Sakhon;LINESTRING(102.503195011 12.1382302437, 100.177263278 13.5962888145);2.0
Trat;Sa Kaeo;LINESTRING(102.503195011 12.1382302437, 102.332311439 13.6777234283);7.0
Trat;Surat Thani;LINESTRING(102.503195011 12.1382302437, 99.099159387 9.13381321812);3.0
Trat;Sakon Nakhon;LINESTRING(102.503195011 12.1382302437, 103.822703129 17.5131235152);0.0
Trat;Suphan Buri;LINESTRING(102.503195011 12.1382302437, 99.8038953973 14.648468015);3.0
Trat;Samut Prakan;LINESTRING(102.503195011 12.1382302437, 100.622262423 13.5941395905);35.0
Trat;Saraburi;LINESTRING(102.503195011 12.1382302437, 101.026016661 14.6689938567);2.0
Trat;Surin;LINESTRING(102.503195011 12.1382302437, 103.655766949 14.9277736873);2.0
Trat;Sisaket;LINESTRING(102.503195011 12.1382302437, 104.40982653 14.9516411754);2.0
Trat;Sukhothai;LINESTRING(102.503195011 12.1382302437, 99.7963503647 17.3641392291);1.0
Trat;Satun;LINESTRING(102.503195011 12.1382302437, 99.5703559981 6.7318170405);1.0
Trat;Tak;LINESTRING(102.503195011 12.1382302437, 98.6551659992 16.6465147647);0.0
Trat;Trang;LINESTRING(102.503195011 12.1382302437, 99.3599859433 7.48356217488);1.0
Trat;Trat;LINESTRING(102.503195011 12.1382302437, 102.503195011 12.1382302437);0.0
Trat;Ubon Ratchathani;LINESTRING(102.503195011 12.1382302437, 104.950118622 15.2036640615);9.0
Trat;Udon Thani;LINESTRING(102.503195011 12.1382302437, 102.840541098 17.512721051);3.0
Trat;Uttaradit;LINESTRING(102.503195011 12.1382302437, 100.431418199 17.7260698659);0.0
Trat;Uthai Thani;LINESTRING(102.503195011 12.1382302437, 99.5807809841 15.3329804403);0.0
Trat;Yala;LINESTRING(102.503195011 12.1382302437, 101.188657942 6.16406279095);0.0
Trat;Yasothon;LINESTRING(102.503195011 12.1382302437, 104.371511185 15.8497001429);0.0
Ubon Ratchathani;Amnat Charoen;LINESTRING(104.950118622 15.2036640615, 104.72915159 15.8623982644);95.0
Ubon Ratchathani;Ang Thong;LINESTRING(104.950118622 15.2036640615, 100.34145623 14.6380639474);1.0
Ubon Ratchathani;Phra Nakhon Si Ayutthaya;LINESTRING(104.950118622 15.2036640615, 100.514170724 14.4207801749);15.0
Ubon Ratchathani;Bangkok;LINESTRING(104.950118622 15.2036640615, 100.557322973 13.7175975701);722.0
Ubon Ratchathani;Bueng Kan;LINESTRING(104.950118622 15.2036640615, 103.722237352 18.0575482114);0.0
Ubon Ratchathani;Buriram;LINESTRING(104.950118622 15.2036640615, 102.967514344 15.1005920882);59.0
Ubon Ratchathani;Chonburi;LINESTRING(104.950118622 15.2036640615, 101.121827441 13.0460828469);88.0
Ubon Ratchathani;Chachoengsao;LINESTRING(104.950118622 15.2036640615, 101.41696414 13.5412867511);9.0
Ubon Ratchathani;Chiang Mai;LINESTRING(104.950118622 15.2036640615, 98.7736976232 18.9084414401);27.0
Ubon Ratchathani;Chai Nat;LINESTRING(104.950118622 15.2036640615, 99.9966639648 15.1889341114);0.0
Ubon Ratchathani;Chaiyaphum;LINESTRING(104.950118622 15.2036640615, 101.950256984 16.1453092103);9.0
Ubon Ratchathani;Chumphon;LINESTRING(104.950118622 15.2036640615, 98.9038728634 10.2984795764);3.0
Ubon Ratchathani;Chiang Rai;LINESTRING(104.950118622 15.2036640615, 99.8463306614 19.7614170952);6.0
Ubon Ratchathani;Chanthaburi;LINESTRING(104.950118622 15.2036640615, 102.128935757 12.7850531428);19.0
Ubon Ratchathani;Krabi;LINESTRING(104.950118622 15.2036640615, 98.8832146297 7.9091448048);0.0
Ubon Ratchathani;Khon Kaen;LINESTRING(104.950118622 15.2036640615, 102.47117486 16.4033200124);224.0
Ubon Ratchathani;Kamphaeng Phet;LINESTRING(104.950118622 15.2036640615, 99.4840870778 16.3504084467);1.0
Ubon Ratchathani;Kanchanaburi;LINESTRING(104.950118622 15.2036640615, 99.0508269362 14.6142660015);6.0
Ubon Ratchathani;Kalasin;LINESTRING(104.950118622 15.2036640615, 103.623492533 16.5959516038);11.0
Ubon Ratchathani;Loei Province;LINESTRING(104.950118622 15.2036640615, 101.552343004 17.4924428641);10.0
Ubon Ratchathani;Lampang;LINESTRING(104.950118622 15.2036640615, 99.5103521938 18.2741029435);5.0
Ubon Ratchathani;Lamphun;LINESTRING(104.950118622 15.2036640615, 98.9674006597 18.0768881064);2.0
Ubon Ratchathani;Lopburi Province;LINESTRING(104.950118622 15.2036640615, 100.897002401 15.11760038);2.0
Ubon Ratchathani;Mukdahan;LINESTRING(104.950118622 15.2036640615, 104.435295454 16.5902346448);56.0
Ubon Ratchathani;Maha Sarakham;LINESTRING(104.950118622 15.2036640615, 103.187269825 16.0737469859);91.0
Ubon Ratchathani;Mae Hong Son;LINESTRING(104.950118622 15.2036640615, 97.9474324868 18.7273332925);0.0
Ubon Ratchathani;Nan;LINESTRING(104.950118622 15.2036640615, 100.817084443 18.8280594829);2.0
Ubon Ratchathani;Nonthaburi;LINESTRING(104.950118622 15.2036640615, 100.356517706 13.9498544093);34.0
Ubon Ratchathani;Nong Bua Lam Phu;LINESTRING(104.950118622 15.2036640615, 102.244010092 17.1948308266);0.0
Ubon Ratchathani;Nong Khai;LINESTRING(104.950118622 15.2036640615, 102.77240708 17.9729280256);3.0
Ubon Ratchathani;Nakhon Ratchasima;LINESTRING(104.950118622 15.2036640615, 102.162650043 15.0280360626);101.0
Ubon Ratchathani;Nakhon Phanom;LINESTRING(104.950118622 15.2036640615, 104.319004039 17.4294095463);30.0
Ubon Ratchathani;Nakhon Pathom;LINESTRING(104.950118622 15.2036640615, 100.068033595 13.8876112057);17.0
Ubon Ratchathani;Nakhon Si Thammarat;LINESTRING(104.950118622 15.2036640615, 99.7073199322 8.51358626995);1.0
Ubon Ratchathani;Nakhon Sawan;LINESTRING(104.950118622 15.2036640615, 99.9869845225 15.6823145632);4.0
Ubon Ratchathani;Narathiwat;LINESTRING(104.950118622 15.2036640615, 101.751727633 6.12680622765);0.0
Ubon Ratchathani;Nakhon Nayok;LINESTRING(104.950118622 15.2036640615, 101.218224714 14.262571957);9.0
Ubon Ratchathani;Phetchaburi;LINESTRING(104.950118622 15.2036640615, 99.6075392745 12.9986537807);13.0
Ubon Ratchathani;Phichit;LINESTRING(104.950118622 15.2036640615, 100.409668319 16.2635958818);4.0
Ubon Ratchathani;Prachuap Khiri Khan;LINESTRING(104.950118622 15.2036640615, 99.5777392025 11.8001333794);15.0
Ubon Ratchathani;Phuket;LINESTRING(104.950118622 15.2036640615, 98.2727379223 7.86370621154);3.0
Ubon Ratchathani;Phatthalung;LINESTRING(104.950118622 15.2036640615, 100.045088379 7.45917876629);0.0
Ubon Ratchathani;Phitsanulok;LINESTRING(104.950118622 15.2036640615, 100.518454781 17.0947359704);6.0
Ubon Ratchathani;Phang Nga;LINESTRING(104.950118622 15.2036640615, 98.1018967416 8.69774345234);1.0
Ubon Ratchathani;Phetchabun;LINESTRING(104.950118622 15.2036640615, 101.242596454 16.3926965851);8.0
Ubon Ratchathani;Phrae;LINESTRING(104.950118622 15.2036640615, 100.012937431 18.2139119856);1.0
Ubon Ratchathani;Prachinburi;LINESTRING(104.950118622 15.2036640615, 101.618777543 14.0445407759);7.0
Ubon Ratchathani;Pathum Thani;LINESTRING(104.950118622 15.2036640615, 100.56915304 14.0830923585);56.0
Ubon Ratchathani;Pattani;LINESTRING(104.950118622 15.2036640615, 101.347821677 6.73989916225);0.0
Ubon Ratchathani;Phayao;LINESTRING(104.950118622 15.2036640615, 100.225624368 19.2180780435);1.0
Ubon Ratchathani;Ratchaburi;LINESTRING(104.950118622 15.2036640615, 99.5857449774 13.5495309307);3.0
Ubon Ratchathani;Roi Et;LINESTRING(104.950118622 15.2036640615, 103.828448191 15.9385220182);63.0
Ubon Ratchathani;Ranong;LINESTRING(104.950118622 15.2036640615, 98.563678981 9.92248571424);0.0
Ubon Ratchathani;Rayong;LINESTRING(104.950118622 15.2036640615, 101.343222133 12.8409659694);14.0
Ubon Ratchathani;Sing Buri;LINESTRING(104.950118622 15.2036640615, 100.320977667 14.8716158255);1.0
Ubon Ratchathani;Songkhla;LINESTRING(104.950118622 15.2036640615, 100.548759187 6.94884143693);1.0
Ubon Ratchathani;Samut Songkhram;LINESTRING(104.950118622 15.2036640615, 99.9367402385 13.3593198916);4.0
Ubon Ratchathani;Samut Sakhon;LINESTRING(104.950118622 15.2036640615, 100.177263278 13.5962888145);3.0
Ubon Ratchathani;Sa Kaeo;LINESTRING(104.950118622 15.2036640615, 102.332311439 13.6777234283);4.0
Ubon Ratchathani;Surat Thani;LINESTRING(104.950118622 15.2036640615, 99.099159387 9.13381321812);2.0
Ubon Ratchathani;Sakon Nakhon;LINESTRING(104.950118622 15.2036640615, 103.822703129 17.5131235152);12.0
Ubon Ratchathani;Suphan Buri;LINESTRING(104.950118622 15.2036640615, 99.8038953973 14.648468015);3.0
Ubon Ratchathani;Samut Prakan;LINESTRING(104.950118622 15.2036640615, 100.622262423 13.5941395905);67.0
Ubon Ratchathani;Saraburi;LINESTRING(104.950118622 15.2036640615, 101.026016661 14.6689938567);5.0
Ubon Ratchathani;Surin;LINESTRING(104.950118622 15.2036640615, 103.655766949 14.9277736873);70.0
Ubon Ratchathani;Sisaket;LINESTRING(104.950118622 15.2036640615, 104.40982653 14.9516411754);616.0
Ubon Ratchathani;Sukhothai;LINESTRING(104.950118622 15.2036640615, 99.7963503647 17.3641392291);1.0
Ubon Ratchathani;Satun;LINESTRING(104.950118622 15.2036640615, 99.5703559981 6.7318170405);0.0
Ubon Ratchathani;Tak;LINESTRING(104.950118622 15.2036640615, 98.6551659992 16.6465147647);3.0
Ubon Ratchathani;Trang;LINESTRING(104.950118622 15.2036640615, 99.3599859433 7.48356217488);2.0
Ubon Ratchathani;Trat;LINESTRING(104.950118622 15.2036640615, 102.503195011 12.1382302437);8.0
Ubon Ratchathani;Ubon Ratchathani;LINESTRING(104.950118622 15.2036640615, 104.950118622 15.2036640615);0.0
Ubon Ratchathani;Udon Thani;LINESTRING(104.950118622 15.2036640615, 102.840541098 17.512721051);14.0
Ubon Ratchathani;Uttaradit;LINESTRING(104.950118622 15.2036640615, 100.431418199 17.7260698659);3.0
Ubon Ratchathani;Uthai Thani;LINESTRING(104.950118622 15.2036640615, 99.5807809841 15.3329804403);0.0
Ubon Ratchathani;Yala;LINESTRING(104.950118622 15.2036640615, 101.188657942 6.16406279095);0.0
Ubon Ratchathani;Yasothon;LINESTRING(104.950118622 15.2036640615, 104.371511185 15.8497001429);115.0
Udon Thani;Amnat Charoen;LINESTRING(102.840541098 17.512721051, 104.72915159 15.8623982644);1.0
Udon Thani;Ang Thong;LINESTRING(102.840541098 17.512721051, 100.34145623 14.6380639474);0.0
Udon Thani;Phra Nakhon Si Ayutthaya;LINESTRING(102.840541098 17.512721051, 100.514170724 14.4207801749);10.0
Udon Thani;Bangkok;LINESTRING(102.840541098 17.512721051, 100.557322973 13.7175975701);550.0
Udon Thani;Bueng Kan;LINESTRING(102.840541098 17.512721051, 103.722237352 18.0575482114);37.0
Udon Thani;Buriram;LINESTRING(102.840541098 17.512721051, 102.967514344 15.1005920882);6.0
Udon Thani;Chonburi;LINESTRING(102.840541098 17.512721051, 101.121827441 13.0460828469);52.0
Udon Thani;Chachoengsao;LINESTRING(102.840541098 17.512721051, 101.41696414 13.5412867511);6.0
Udon Thani;Chiang Mai;LINESTRING(102.840541098 17.512721051, 98.7736976232 18.9084414401);57.0
Udon Thani;Chai Nat;LINESTRING(102.840541098 17.512721051, 99.9966639648 15.1889341114);2.0
Udon Thani;Chaiyaphum;LINESTRING(102.840541098 17.512721051, 101.950256984 16.1453092103);13.0
Udon Thani;Chumphon;LINESTRING(102.840541098 17.512721051, 98.9038728634 10.2984795764);0.0
Udon Thani;Chiang Rai;LINESTRING(102.840541098 17.512721051, 99.8463306614 19.7614170952);14.0
Udon Thani;Chanthaburi;LINESTRING(102.840541098 17.512721051, 102.128935757 12.7850531428);10.0
Udon Thani;Krabi;LINESTRING(102.840541098 17.512721051, 98.8832146297 7.9091448048);3.0
Udon Thani;Khon Kaen;LINESTRING(102.840541098 17.512721051, 102.47117486 16.4033200124);720.0
Udon Thani;Kamphaeng Phet;LINESTRING(102.840541098 17.512721051, 99.4840870778 16.3504084467);0.0
Udon Thani;Kanchanaburi;LINESTRING(102.840541098 17.512721051, 99.0508269362 14.6142660015);3.0
Udon Thani;Kalasin;LINESTRING(102.840541098 17.512721051, 103.623492533 16.5959516038);31.0
Udon Thani;Loei Province;LINESTRING(102.840541098 17.512721051, 101.552343004 17.4924428641);92.0
Udon Thani;Lampang;LINESTRING(102.840541098 17.512721051, 99.5103521938 18.2741029435);10.0
Udon Thani;Lamphun;LINESTRING(102.840541098 17.512721051, 98.9674006597 18.0768881064);3.0
Udon Thani;Lopburi Province;LINESTRING(102.840541098 17.512721051, 100.897002401 15.11760038);2.0
Udon Thani;Mukdahan;LINESTRING(102.840541098 17.512721051, 104.435295454 16.5902346448);2.0
Udon Thani;Maha Sarakham;LINESTRING(102.840541098 17.512721051, 103.187269825 16.0737469859);114.0
Udon Thani;Mae Hong Son;LINESTRING(102.840541098 17.512721051, 97.9474324868 18.7273332925);0.0
Udon Thani;Nan;LINESTRING(102.840541098 17.512721051, 100.817084443 18.8280594829);2.0
Udon Thani;Nonthaburi;LINESTRING(102.840541098 17.512721051, 100.356517706 13.9498544093);26.0
Udon Thani;Nong Bua Lam Phu;LINESTRING(102.840541098 17.512721051, 102.244010092 17.1948308266);131.0
Udon Thani;Nong Khai;LINESTRING(102.840541098 17.512721051, 102.77240708 17.9729280256);1213.0
Udon Thani;Nakhon Ratchasima;LINESTRING(102.840541098 17.512721051, 102.162650043 15.0280360626);75.0
Udon Thani;Nakhon Phanom;LINESTRING(102.840541098 17.512721051, 104.319004039 17.4294095463);20.0
Udon Thani;Nakhon Pathom;LINESTRING(102.840541098 17.512721051, 100.068033595 13.8876112057);19.0
Udon Thani;Nakhon Si Thammarat;LINESTRING(102.840541098 17.512721051, 99.7073199322 8.51358626995);2.0
Udon Thani;Nakhon Sawan;LINESTRING(102.840541098 17.512721051, 99.9869845225 15.6823145632);0.0
Udon Thani;Narathiwat;LINESTRING(102.840541098 17.512721051, 101.751727633 6.12680622765);0.0
Udon Thani;Nakhon Nayok;LINESTRING(102.840541098 17.512721051, 101.218224714 14.262571957);3.0
Udon Thani;Phetchaburi;LINESTRING(102.840541098 17.512721051, 99.6075392745 12.9986537807);11.0
Udon Thani;Phichit;LINESTRING(102.840541098 17.512721051, 100.409668319 16.2635958818);1.0
Udon Thani;Prachuap Khiri Khan;LINESTRING(102.840541098 17.512721051, 99.5777392025 11.8001333794);14.0
Udon Thani;Phuket;LINESTRING(102.840541098 17.512721051, 98.2727379223 7.86370621154);15.0
Udon Thani;Phatthalung;LINESTRING(102.840541098 17.512721051, 100.045088379 7.45917876629);0.0
Udon Thani;Phitsanulok;LINESTRING(102.840541098 17.512721051, 100.518454781 17.0947359704);10.0
Udon Thani;Phang Nga;LINESTRING(102.840541098 17.512721051, 98.1018967416 8.69774345234);2.0
Udon Thani;Phetchabun;LINESTRING(102.840541098 17.512721051, 101.242596454 16.3926965851);20.0
Udon Thani;Phrae;LINESTRING(102.840541098 17.512721051, 100.012937431 18.2139119856);0.0
Udon Thani;Prachinburi;LINESTRING(102.840541098 17.512721051, 101.618777543 14.0445407759);2.0
Udon Thani;Pathum Thani;LINESTRING(102.840541098 17.512721051, 100.56915304 14.0830923585);39.0
Udon Thani;Pattani;LINESTRING(102.840541098 17.512721051, 101.347821677 6.73989916225);0.0
Udon Thani;Phayao;LINESTRING(102.840541098 17.512721051, 100.225624368 19.2180780435);2.0
Udon Thani;Ratchaburi;LINESTRING(102.840541098 17.512721051, 99.5857449774 13.5495309307);7.0
Udon Thani;Roi Et;LINESTRING(102.840541098 17.512721051, 103.828448191 15.9385220182);19.0
Udon Thani;Ranong;LINESTRING(102.840541098 17.512721051, 98.563678981 9.92248571424);0.0
Udon Thani;Rayong;LINESTRING(102.840541098 17.512721051, 101.343222133 12.8409659694);16.0
Udon Thani;Sing Buri;LINESTRING(102.840541098 17.512721051, 100.320977667 14.8716158255);2.0
Udon Thani;Songkhla;LINESTRING(102.840541098 17.512721051, 100.548759187 6.94884143693);7.0
Udon Thani;Samut Songkhram;LINESTRING(102.840541098 17.512721051, 99.9367402385 13.3593198916);0.0
Udon Thani;Samut Sakhon;LINESTRING(102.840541098 17.512721051, 100.177263278 13.5962888145);2.0
Udon Thani;Sa Kaeo;LINESTRING(102.840541098 17.512721051, 102.332311439 13.6777234283);1.0
Udon Thani;Surat Thani;LINESTRING(102.840541098 17.512721051, 99.099159387 9.13381321812);5.0
Udon Thani;Sakon Nakhon;LINESTRING(102.840541098 17.512721051, 103.822703129 17.5131235152);134.0
Udon Thani;Suphan Buri;LINESTRING(102.840541098 17.512721051, 99.8038953973 14.648468015);3.0
Udon Thani;Samut Prakan;LINESTRING(102.840541098 17.512721051, 100.622262423 13.5941395905);60.0
Udon Thani;Saraburi;LINESTRING(102.840541098 17.512721051, 101.026016661 14.6689938567);5.0
Udon Thani;Surin;LINESTRING(102.840541098 17.512721051, 103.655766949 14.9277736873);2.0
Udon Thani;Sisaket;LINESTRING(102.840541098 17.512721051, 104.40982653 14.9516411754);9.0
Udon Thani;Sukhothai;LINESTRING(102.840541098 17.512721051, 99.7963503647 17.3641392291);1.0
Udon Thani;Satun;LINESTRING(102.840541098 17.512721051, 99.5703559981 6.7318170405);1.0
Udon Thani;Tak;LINESTRING(102.840541098 17.512721051, 98.6551659992 16.6465147647);4.0
Udon Thani;Trang;LINESTRING(102.840541098 17.512721051, 99.3599859433 7.48356217488);0.0
Udon Thani;Trat;LINESTRING(102.840541098 17.512721051, 102.503195011 12.1382302437);1.0
Udon Thani;Ubon Ratchathani;LINESTRING(102.840541098 17.512721051, 104.950118622 15.2036640615);15.0
Udon Thani;Udon Thani;LINESTRING(102.840541098 17.512721051, 102.840541098 17.512721051);0.0
Udon Thani;Uttaradit;LINESTRING(102.840541098 17.512721051, 100.431418199 17.7260698659);1.0
Udon Thani;Uthai Thani;LINESTRING(102.840541098 17.512721051, 99.5807809841 15.3329804403);1.0
Udon Thani;Yala;LINESTRING(102.840541098 17.512721051, 101.188657942 6.16406279095);0.0
Udon Thani;Yasothon;LINESTRING(102.840541098 17.512721051, 104.371511185 15.8497001429);1.0
Uttaradit;Amnat Charoen;LINESTRING(100.431418199 17.7260698659, 104.72915159 15.8623982644);0.0
Uttaradit;Ang Thong;LINESTRING(100.431418199 17.7260698659, 100.34145623 14.6380639474);4.0
Uttaradit;Phra Nakhon Si Ayutthaya;LINESTRING(100.431418199 17.7260698659, 100.514170724 14.4207801749);14.0
Uttaradit;Bangkok;LINESTRING(100.431418199 17.7260698659, 100.557322973 13.7175975701);95.0
Uttaradit;Bueng Kan;LINESTRING(100.431418199 17.7260698659, 103.722237352 18.0575482114);0.0
Uttaradit;Buriram;LINESTRING(100.431418199 17.7260698659, 102.967514344 15.1005920882);0.0
Uttaradit;Chonburi;LINESTRING(100.431418199 17.7260698659, 101.121827441 13.0460828469);14.0
Uttaradit;Chachoengsao;LINESTRING(100.431418199 17.7260698659, 101.41696414 13.5412867511);1.0
Uttaradit;Chiang Mai;LINESTRING(100.431418199 17.7260698659, 98.7736976232 18.9084414401);62.0
Uttaradit;Chai Nat;LINESTRING(100.431418199 17.7260698659, 99.9966639648 15.1889341114);3.0
Uttaradit;Chaiyaphum;LINESTRING(100.431418199 17.7260698659, 101.950256984 16.1453092103);0.0
Uttaradit;Chumphon;LINESTRING(100.431418199 17.7260698659, 98.9038728634 10.2984795764);1.0
Uttaradit;Chiang Rai;LINESTRING(100.431418199 17.7260698659, 99.8463306614 19.7614170952);24.0
Uttaradit;Chanthaburi;LINESTRING(100.431418199 17.7260698659, 102.128935757 12.7850531428);1.0
Uttaradit;Krabi;LINESTRING(100.431418199 17.7260698659, 98.8832146297 7.9091448048);0.0
Uttaradit;Khon Kaen;LINESTRING(100.431418199 17.7260698659, 102.47117486 16.4033200124);5.0
Uttaradit;Kamphaeng Phet;LINESTRING(100.431418199 17.7260698659, 99.4840870778 16.3504084467);2.0
Uttaradit;Kanchanaburi;LINESTRING(100.431418199 17.7260698659, 99.0508269362 14.6142660015);2.0
Uttaradit;Kalasin;LINESTRING(100.431418199 17.7260698659, 103.623492533 16.5959516038);0.0
Uttaradit;Loei Province;LINESTRING(100.431418199 17.7260698659, 101.552343004 17.4924428641);7.0
Uttaradit;Lampang;LINESTRING(100.431418199 17.7260698659, 99.5103521938 18.2741029435);31.0
Uttaradit;Lamphun;LINESTRING(100.431418199 17.7260698659, 98.9674006597 18.0768881064);7.0
Uttaradit;Lopburi Province;LINESTRING(100.431418199 17.7260698659, 100.897002401 15.11760038);3.0
Uttaradit;Mukdahan;LINESTRING(100.431418199 17.7260698659, 104.435295454 16.5902346448);0.0
Uttaradit;Maha Sarakham;LINESTRING(100.431418199 17.7260698659, 103.187269825 16.0737469859);4.0
Uttaradit;Mae Hong Son;LINESTRING(100.431418199 17.7260698659, 97.9474324868 18.7273332925);4.0
Uttaradit;Nan;LINESTRING(100.431418199 17.7260698659, 100.817084443 18.8280594829);21.0
Uttaradit;Nonthaburi;LINESTRING(100.431418199 17.7260698659, 100.356517706 13.9498544093);9.0
Uttaradit;Nong Bua Lam Phu;LINESTRING(100.431418199 17.7260698659, 102.244010092 17.1948308266);0.0
Uttaradit;Nong Khai;LINESTRING(100.431418199 17.7260698659, 102.77240708 17.9729280256);0.0
Uttaradit;Nakhon Ratchasima;LINESTRING(100.431418199 17.7260698659, 102.162650043 15.0280360626);1.0
Uttaradit;Nakhon Phanom;LINESTRING(100.431418199 17.7260698659, 104.319004039 17.4294095463);0.0
Uttaradit;Nakhon Pathom;LINESTRING(100.431418199 17.7260698659, 100.068033595 13.8876112057);5.0
Uttaradit;Nakhon Si Thammarat;LINESTRING(100.431418199 17.7260698659, 99.7073199322 8.51358626995);0.0
Uttaradit;Nakhon Sawan;LINESTRING(100.431418199 17.7260698659, 99.9869845225 15.6823145632);23.0
Uttaradit;Narathiwat;LINESTRING(100.431418199 17.7260698659, 101.751727633 6.12680622765);0.0
Uttaradit;Nakhon Nayok;LINESTRING(100.431418199 17.7260698659, 101.218224714 14.262571957);2.0
Uttaradit;Phetchaburi;LINESTRING(100.431418199 17.7260698659, 99.6075392745 12.9986537807);7.0
Uttaradit;Phichit;LINESTRING(100.431418199 17.7260698659, 100.409668319 16.2635958818);9.0
Uttaradit;Prachuap Khiri Khan;LINESTRING(100.431418199 17.7260698659, 99.5777392025 11.8001333794);2.0
Uttaradit;Phuket;LINESTRING(100.431418199 17.7260698659, 98.2727379223 7.86370621154);1.0
Uttaradit;Phatthalung;LINESTRING(100.431418199 17.7260698659, 100.045088379 7.45917876629);0.0
Uttaradit;Phitsanulok;LINESTRING(100.431418199 17.7260698659, 100.518454781 17.0947359704);160.0
Uttaradit;Phang Nga;LINESTRING(100.431418199 17.7260698659, 98.1018967416 8.69774345234);0.0
Uttaradit;Phetchabun;LINESTRING(100.431418199 17.7260698659, 101.242596454 16.3926965851);18.0
Uttaradit;Phrae;LINESTRING(100.431418199 17.7260698659, 100.012937431 18.2139119856);103.0
Uttaradit;Prachinburi;LINESTRING(100.431418199 17.7260698659, 101.618777543 14.0445407759);0.0
Uttaradit;Pathum Thani;LINESTRING(100.431418199 17.7260698659, 100.56915304 14.0830923585);11.0
Uttaradit;Pattani;LINESTRING(100.431418199 17.7260698659, 101.347821677 6.73989916225);0.0
Uttaradit;Phayao;LINESTRING(100.431418199 17.7260698659, 100.225624368 19.2180780435);21.0
Uttaradit;Ratchaburi;LINESTRING(100.431418199 17.7260698659, 99.5857449774 13.5495309307);0.0
Uttaradit;Roi Et;LINESTRING(100.431418199 17.7260698659, 103.828448191 15.9385220182);0.0
Uttaradit;Ranong;LINESTRING(100.431418199 17.7260698659, 98.563678981 9.92248571424);0.0
Uttaradit;Rayong;LINESTRING(100.431418199 17.7260698659, 101.343222133 12.8409659694);5.0
Uttaradit;Sing Buri;LINESTRING(100.431418199 17.7260698659, 100.320977667 14.8716158255);4.0
Uttaradit;Songkhla;LINESTRING(100.431418199 17.7260698659, 100.548759187 6.94884143693);0.0
Uttaradit;Samut Songkhram;LINESTRING(100.431418199 17.7260698659, 99.9367402385 13.3593198916);0.0
Uttaradit;Samut Sakhon;LINESTRING(100.431418199 17.7260698659, 100.177263278 13.5962888145);0.0
Uttaradit;Sa Kaeo;LINESTRING(100.431418199 17.7260698659, 102.332311439 13.6777234283);0.0
Uttaradit;Surat Thani;LINESTRING(100.431418199 17.7260698659, 99.099159387 9.13381321812);0.0
Uttaradit;Sakon Nakhon;LINESTRING(100.431418199 17.7260698659, 103.822703129 17.5131235152);0.0
Uttaradit;Suphan Buri;LINESTRING(100.431418199 17.7260698659, 99.8038953973 14.648468015);5.0
Uttaradit;Samut Prakan;LINESTRING(100.431418199 17.7260698659, 100.622262423 13.5941395905);18.0
Uttaradit;Saraburi;LINESTRING(100.431418199 17.7260698659, 101.026016661 14.6689938567);3.0
Uttaradit;Surin;LINESTRING(100.431418199 17.7260698659, 103.655766949 14.9277736873);0.0
Uttaradit;Sisaket;LINESTRING(100.431418199 17.7260698659, 104.40982653 14.9516411754);1.0
Uttaradit;Sukhothai;LINESTRING(100.431418199 17.7260698659, 99.7963503647 17.3641392291);51.0
Uttaradit;Satun;LINESTRING(100.431418199 17.7260698659, 99.5703559981 6.7318170405);0.0
Uttaradit;Tak;LINESTRING(100.431418199 17.7260698659, 98.6551659992 16.6465147647);4.0
Uttaradit;Trang;LINESTRING(100.431418199 17.7260698659, 99.3599859433 7.48356217488);0.0
Uttaradit;Trat;LINESTRING(100.431418199 17.7260698659, 102.503195011 12.1382302437);0.0
Uttaradit;Ubon Ratchathani;LINESTRING(100.431418199 17.7260698659, 104.950118622 15.2036640615);0.0
Uttaradit;Udon Thani;LINESTRING(100.431418199 17.7260698659, 102.840541098 17.512721051);2.0
Uttaradit;Uttaradit;LINESTRING(100.431418199 17.7260698659, 100.431418199 17.7260698659);0.0
Uttaradit;Uthai Thani;LINESTRING(100.431418199 17.7260698659, 99.5807809841 15.3329804403);0.0
